SITE,Date,Hour,OZONE,TEMP_F,StateCode,CountyCode,SiteNum,Latitude,Longitude,Time,Parameter,YEAR,Month,Day
27-137-7001,2017-04-04,1,13,32.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,4,04
27-137-7001,2017-04-05,0,20,43.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,4,05
27-137-7001,2017-04-06,0,16,49.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,4,06
27-137-7001,2017-04-07,1,17,33.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,4,07
27-137-7001,2017-04-08,4,14,44.6,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2017,4,08
27-137-7001,2017-04-09,4,14,54.8,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2017,4,09
27-137-7001,2017-04-10,2,14,51.199999999999996,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,4,10
27-137-7001,2017-04-11,1,31,53.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,4,11
27-137-7001,2017-04-12,4,8,38.6,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2017,4,12
27-137-7001,2017-04-13,1,11,35.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,4,13
27-137-7001,2017-04-14,0,8,29,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,4,14
27-137-7001,2017-04-15,0,10,30.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,4,15
27-137-7001,2017-04-16,3,10,26.6,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,4,16
27-137-7001,2017-04-17,0,12,37.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,4,17
27-137-7001,2017-04-18,2,11,33.8,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,4,18
27-137-7001,2017-04-19,0,12,47,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,4,19
27-137-7001,2017-04-20,0,20,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,4,20
27-137-7001,2017-04-21,0,13,60.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,4,21
27-137-7001,2017-04-22,0,9,53.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,4,22
27-137-7001,2017-04-23,1,12,50,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,4,23
27-137-7001,2017-04-24,3,13,35.6,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,4,24
27-137-7001,2017-04-25,0,9,42.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,4,25
27-137-7001,2017-04-26,0,8,40.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,4,26
27-137-7001,2017-04-27,0,9,33.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,4,27
27-137-7001,2017-04-28,1,9,35.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,4,28
27-137-7001,2017-04-29,2,10,38.6,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,4,29
27-137-7001,2017-04-30,0,8,39.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,4,30
27-137-7001,2017-05-01,1,9,44.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,5,01
27-137-7001,2017-05-02,0,11,51.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,5,02
27-137-7001,2017-05-03,5,8,51.8,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2017,5,03
27-137-7001,2017-05-04,1,7,53.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,5,04
27-137-7001,2017-05-05,0,10,48.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,5,05
27-137-7001,2017-05-06,2,12,44.6,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,5,06
27-137-7001,2017-05-07,10,10,50.6,27,137,7001,47.523355,-92.536305,1899-12-31T10:00:00Z,88101,2017,5,07
27-137-7001,2017-05-08,4,16,43.4,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2017,5,08
27-137-7001,2017-05-09,0,13,45.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,5,09
27-137-7001,2017-05-10,2,8,38,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,5,10
27-137-7001,2017-05-11,19,8,48.800000000000004,27,137,7001,47.523355,-92.536305,1899-12-31T19:00:00Z,88101,2017,5,11
27-137-7001,2017-05-12,1,10,46.4,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,5,12
27-137-7001,2017-05-13,2,7,47.6,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,5,13
27-137-7001,2017-05-14,0,10,45.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,5,14
27-137-7001,2017-05-15,3,8,44.6,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,5,15
27-137-7001,2017-05-16,7,8,52.4,27,137,7001,47.523355,-92.536305,1899-12-31T07:00:00Z,88101,2017,5,16
27-137-7001,2017-05-17,0,18,64.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,5,17
27-137-7001,2017-05-18,2,22,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,5,18
27-137-7001,2017-05-19,1,14,50.9,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,5,19
27-137-7001,2017-05-20,3,22,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,5,20
27-137-7001,2017-05-21,0,11,54.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,5,21
27-137-7001,2017-05-22,1,8,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,5,22
27-137-7001,2017-05-23,3,10,74,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,5,23
27-137-7001,2017-05-24,0,15,82.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,5,24
27-137-7001,2017-05-25,0,13,80,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,5,25
27-137-7001,2017-05-26,7,17,81.8,27,137,7001,47.523355,-92.536305,1899-12-31T07:00:00Z,88101,2017,5,26
27-137-7001,2017-05-27,2,15,64.4,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,5,27
27-137-7001,2017-05-28,7,8,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T07:00:00Z,88101,2017,5,28
27-137-7001,2017-05-29,1,11,81.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,5,29
27-137-7001,2017-05-30,1,15,70.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,5,30
27-137-7001,2017-05-31,1,14,68.9,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,5,31
27-137-7001,2017-06-01,1,13,61.4,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,6,01
27-137-7001,2017-06-02,10,15,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T10:00:00Z,88101,2017,6,02
27-137-7001,2017-06-03,3,8,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,6,03
27-137-7001,2017-06-04,0,11,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,6,04
27-137-7001,2017-06-05,0,11,59,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,6,05
27-137-7001,2017-06-06,3,13,78.8,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,6,06
27-137-7001,2017-06-07,3,10,60.199999999999996,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,6,07
27-137-7001,2017-06-08,2,11,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,6,08
27-137-7001,2017-06-09,0,12,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,6,09
27-137-7001,2017-06-10,3,13,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,6,10
27-137-7001,2017-06-11,1,11,68.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,6,11
27-137-7001,2017-06-12,4,11,54.8,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2017,6,12
27-137-7001,2017-06-13,1,9,71,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,6,13
27-137-7001,2017-06-14,0,10,57.800000000000004,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,6,14
27-137-7001,2017-06-15,6,9,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T06:00:00Z,88101,2017,6,15
27-137-7001,2017-06-16,0,47,76.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,6,16
27-137-7001,2017-06-17,2,9,80,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,6,17
27-137-7001,2017-06-18,1,14,65.60000000000001,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,6,18
27-137-7001,2017-06-19,5,13,57.2,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2017,6,19
27-137-7001,2017-06-20,1,15,54.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,6,20
27-137-7001,2017-06-21,1,11,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,6,21
27-137-7001,2017-06-22,2,14,60.8,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,6,22
27-137-7001,2017-06-23,2,9,76.4,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,6,23
27-137-7001,2017-06-24,0,12,63.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,6,24
27-137-7001,2017-06-25,6,13,56.6,27,137,7001,47.523355,-92.536305,1899-12-31T06:00:00Z,88101,2017,6,25
27-137-7001,2017-06-26,1,11,60.199999999999996,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,6,26
27-137-7001,2017-06-27,1,14,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,6,27
27-137-7001,2017-06-28,0,15,81.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,6,28
27-137-7001,2017-06-29,1,11,75.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,6,29
27-137-7001,2017-06-30,0,7,75.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,6,30
27-137-7001,2017-07-01,1,10,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,7,01
27-137-7001,2017-07-02,3,6,69.2,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,7,02
27-137-7001,2017-07-03,3,13,71,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,7,03
27-137-7001,2017-07-04,3,15,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,7,04
27-137-7001,2017-07-05,0,14,80.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,7,05
27-137-7001,2017-07-06,1,12,83,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,7,06
27-137-7001,2017-07-07,2,15,75.8,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,7,07
27-137-7001,2017-07-08,1,10,63.800000000000004,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,7,08
27-137-7001,2017-07-09,1,7,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,7,09
27-137-7001,2017-07-10,3,19,76.4,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,7,10
27-137-7001,2017-07-11,4,23,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2017,7,11
27-137-7001,2017-07-12,3,19,72.8,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,7,12
27-137-7001,2017-07-13,7,17,67.4,27,137,7001,47.523355,-92.536305,1899-12-31T07:00:00Z,88101,2017,7,13
27-137-7001,2017-07-14,0,12,58.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,7,14
27-137-7001,2017-07-15,2,8,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,7,15
27-137-7001,2017-07-16,4,8,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2017,7,16
27-137-7001,2017-07-17,1,13,74.60000000000001,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,7,17
27-137-7001,2017-07-18,1,11,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,7,18
27-137-7001,2017-07-19,2,16,74,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,7,19
27-137-7001,2017-07-20,0,17,82.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,7,20
27-137-7001,2017-07-21,0,21,87.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,7,21
27-137-7001,2017-07-22,1,18,77.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,7,22
27-137-7001,2017-07-23,2,11,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,7,23
27-137-7001,2017-07-24,4,11,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2017,7,24
27-137-7001,2017-07-25,1,14,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,7,25
27-137-7001,2017-07-26,0,14,84.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,7,26
27-137-7001,2017-07-27,0,10,61.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,7,27
27-137-7001,2017-07-28,12,10,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T12:00:00Z,88101,2017,7,28
27-137-7001,2017-07-29,5,9,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2017,7,29
27-137-7001,2017-08-05,17,14,77,27,137,7001,47.523355,-92.536305,1899-12-31T17:00:00Z,88101,2017,8,05
27-137-7001,2017-08-06,0,23,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,8,06
27-137-7001,2017-08-07,7,16,74.60000000000001,27,137,7001,47.523355,-92.536305,1899-12-31T07:00:00Z,88101,2017,8,07
27-137-7001,2017-08-08,4,16,76.4,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2017,8,08
27-137-7001,2017-08-09,5,19,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2017,8,09
27-137-7001,2017-08-10,0,20,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,8,10
27-137-7001,2017-08-11,0,18,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,8,11
27-137-7001,2017-08-12,1,9,75.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,8,12
27-137-7001,2017-08-13,2,10,72.2,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,8,13
27-137-7001,2017-08-14,0,8,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,8,14
27-137-7001,2017-08-15,0,9,79.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,8,15
27-137-7001,2017-08-16,0,15,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,8,16
27-137-7001,2017-08-17,0,16,60.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,8,17
27-137-7001,2017-08-18,0,9,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,8,18
27-137-7001,2017-08-19,2,6,70.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,8,19
27-137-7001,2017-08-20,0,8,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,8,20
27-137-7001,2017-08-21,6,5,64.4,27,137,7001,47.523355,-92.536305,1899-12-31T06:00:00Z,88101,2017,8,21
27-137-7001,2017-08-22,4,10,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2017,8,22
27-137-7001,2017-08-23,1,13,64.4,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,8,23
27-137-7001,2017-08-24,0,15,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,8,24
27-137-7001,2017-08-25,4,16,72.8,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2017,8,25
27-137-7001,2017-08-26,1,6,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,8,26
27-137-7001,2017-08-27,2,7,66.8,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,8,27
27-137-7001,2017-08-28,0,11,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,8,28
27-137-7001,2017-08-29,1,7,64.4,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,8,29
27-137-7001,2017-08-30,8,7,65.60000000000001,27,137,7001,47.523355,-92.536305,1899-12-31T08:00:00Z,88101,2017,8,30
27-137-7001,2017-08-31,3,6,69.2,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,8,31
27-137-7001,2017-09-01,0,4,64.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,9,01
27-137-7001,2017-09-02,3,7,74,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,9,02
27-137-7001,2017-09-03,1,5,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,9,03
27-137-7001,2017-09-04,1,5,68,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,9,04
27-137-7001,2017-09-05,4,6,64.4,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2017,9,05
27-137-7001,2017-09-06,0,13,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,9,06
27-137-7001,2017-09-07,0,6,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,9,07
27-137-7001,2017-09-08,0,8,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,9,08
27-137-7001,2017-09-09,1,11,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,9,09
27-137-7001,2017-09-10,4,5,48.800000000000004,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2017,9,10
27-137-7001,2017-09-11,3,6,51.8,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,9,11
27-137-7001,2017-09-12,0,5,48.800000000000004,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,9,12
27-137-7001,2017-09-13,1,8,51.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,9,13
27-137-7001,2017-09-14,2,9,57.2,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,9,14
27-137-7001,2017-09-15,0,6,48.800000000000004,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,9,15
27-137-7001,2017-09-16,0,8,66.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,9,16
27-137-7001,2017-09-17,1,9,67.4,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,9,17
27-137-7001,2017-09-18,0,6,48.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,9,18
27-137-7001,2017-09-19,3,13,62,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,9,19
27-137-7001,2017-09-20,3,15,63.800000000000004,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,9,20
27-137-7001,2017-09-21,2,8,62.6,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,9,21
27-137-7001,2017-09-22,2,7,69.2,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,9,22
27-137-7001,2017-09-23,0,12,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,9,23
27-137-7001,2017-09-24,3,8,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,9,24
27-137-7001,2017-09-25,10,15,64.4,27,137,7001,47.523355,-92.536305,1899-12-31T10:00:00Z,88101,2017,9,25
27-137-7001,2017-09-26,1,20,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,9,26
27-137-7001,2017-09-27,0,16,78.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,9,27
27-137-7001,2017-09-28,5,23,79.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2017,9,28
27-137-7001,2017-09-29,3,5,48.2,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,9,29
27-137-7001,2017-09-30,2,4,48.800000000000004,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,9,30
27-137-7001,2017-10-01,1,5,51.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,10,01
27-137-7001,2017-10-02,7,14,56.6,27,137,7001,47.523355,-92.536305,1899-12-31T07:00:00Z,88101,2017,10,02
27-137-7001,2017-10-03,2,6,48.2,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,10,03
27-137-7001,2017-10-04,0,4,43.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,10,04
27-137-7001,2017-10-05,1,5,47.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,10,05
27-137-7001,2017-10-06,6,7,51.8,27,137,7001,47.523355,-92.536305,1899-12-31T06:00:00Z,88101,2017,10,06
27-137-7001,2017-10-07,0,8,46.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,10,07
27-137-7001,2017-10-08,12,2,44.6,27,137,7001,47.523355,-92.536305,1899-12-31T12:00:00Z,88101,2017,10,08
27-137-7001,2017-10-09,0,4,48.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,10,09
27-137-7001,2017-10-10,3,8,40.4,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,10,10
27-137-7001,2017-10-11,0,11,55.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,10,11
27-137-7001,2017-10-12,2,11,58.4,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2017,10,12
27-137-7001,2017-10-13,0,17,51.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,10,13
27-137-7001,2017-10-14,3,9,62.6,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,10,14
27-137-7001,2017-10-15,1,7,56.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,10,15
27-137-7001,2017-10-16,0,7,53.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,10,16
27-137-7001,2017-10-17,3,9,50,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,10,17
27-137-7001,2017-10-18,5,4,47.6,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2017,10,18
27-137-7001,2017-10-19,1,17,62.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,10,19
27-137-7001,2017-10-20,1,9,51.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,10,20
27-137-7001,2017-10-21,0,6,47,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,10,21
27-137-7001,2017-10-22,0,6,56,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,10,22
27-137-7001,2017-10-23,1,11,53.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,10,23
27-137-7001,2017-10-24,1,10,66.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,10,24
27-137-7001,2017-10-25,4,6,57.800000000000004,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2017,10,25
27-137-7001,2017-10-26,0,13,57.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,10,26
27-137-7001,2017-10-27,0,12,51.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,10,27
27-137-7001,2017-10-28,3,9,42.8,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2017,10,28
27-137-7001,2017-10-29,4,5,40.4,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2017,10,29
27-137-7001,2017-10-30,0,6,37.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2017,10,30
27-137-7001,2017-10-31,1,4,35,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2017,10,31
27-137-7001,2018-04-01,0,14,33.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,4,01
27-137-7001,2018-04-02,0,21,37.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,4,02
27-137-7001,2018-04-03,2,12,28.4,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,4,03
27-137-7001,2018-04-04,0,9,37.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,4,04
27-137-7001,2018-04-05,4,7,41,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,4,05
27-137-7001,2018-04-06,1,18,48.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,4,06
27-137-7001,2018-04-07,14,19,50.6,27,137,7001,47.523355,-92.536305,1899-12-31T14:00:00Z,88101,2018,4,07
27-137-7001,2018-04-08,1,11,44.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,4,08
